id,road,LRPName,length,chainage,lon,lat,model_type,name,condition
2855,N204,LRP023,243.0,21010.0,91.4986941,24.1703882,link,Km post missing,
2856,N204,LRP023a,28.0,21253.0,91.5000833,24.1721382,bridge,Box culvert,A
2857,N204,LRP_inserted,0.0,0.0,91.50019445000001,24.172193749999998,link,inserted_link,NaN
2858,N204,LRP023b,194.0,21281.0,91.5003056,24.1722493,bridge,Box culvert,A
2859,N204,LRP_inserted,0.0,0.0,91.501125,24.172666,link,inserted_link,NaN
2860,N204,LRP023c,535.0,21475.0,91.5019444,24.1730827,bridge,Bridge start,A
2861,N204,LRP024,1060.0,22010.0,91.5067222,24.1727771,link,Km post missing,
2862,N204,LRP025a,342.0,23070.0,91.5126667,24.1789438,bridge,Box culvert,A
2863,N204,LRP_inserted,0.0,0.0,91.51272225,24.180193799999998,link,inserted_link,NaN
2864,N204,LRP025b,494.0,23412.0,91.5127778,24.1814438,bridge,Pipe Culvert,A
2865,N204,LRP_inserted,0.0,0.0,91.5131389,24.18372175,link,inserted_link,NaN
2866,N204,LRP025c,104.0,23906.0,91.5135,24.1859997,bridge,Pipe Culvert,A
2867,N204,LRP026,329.0,24010.0,91.5135833,24.1873886,link,Km post missing,
2868,N204,LRP026a,569.0,24339.0,91.5157222,24.1895274,bridge,Box culvert,A
2869,N204,LRP_inserted,0.0,0.0,91.51699965,24.1914441,link,inserted_link,NaN
2870,N204,LRP026b,102.0,24908.0,91.5182771,24.1933608,bridge,Box culvert,A
2871,N204,LRP027,1550.0,25010.0,91.5196104,24.1942497,link,Km post missing,
2872,N204,LRP028a,450.0,26560.0,91.5144444,24.2063889,bridge,Box culvert,A
2873,N204,LRP029,904.0,27010.0,91.5126667,24.2100833,link,Km post missing,
2874,N204,LRP029a,96.0,27914.0,91.5098889,24.2174716,bridge,Pipe Culvert,A
2875,N204,LRP030,194.0,28010.0,91.5091111,24.219416,link,Hobiganj 14 km,
2876,N204,LRP030a,761.0,28204.0,91.5084722,24.2211938,bridge,Box culvert,A
2877,N204,LRP_inserted,0.0,0.0,91.50727775,24.22434655,link,inserted_link,NaN
2878,N204,LRP030b,45.0,28965.0,91.5060833,24.2274993,bridge,Box culvert,A
2879,N204,LRP031,348.0,29010.0,91.5059444,24.227916,link,Km post missing,
2880,N204,LRP031a,404.0,29358.0,91.5048611,24.2308049,bridge,Box culvert,A
2881,N204,LRP031b,2415.0,29762.0,91.5036667,24.2339441,link,"Z2010, Murabandh- Dargasharif Road",
2882,N204,LRP033a,183.0,32177.0,91.4913052,24.2523333,bridge,Bridge start,A
2883,N204,LRP034,222.0,32360.0,91.4906941,24.2529167,link,Info missing,
2884,N204,LRP034a,8.000000000003638,32582.0,91.4885274,24.255,bridge,Box culvert,A
2885,N204,LRP035,944.9999999999964,32590.000000000004,91.4841386,24.2596389,link,Km post missing,
2886,N204,LRP035a,189.0,33535.0,91.482416,24.2615,bridge,Box culvert,A
2887,N204,LRP_inserted,0.0,0.0,91.4818188,24.2620972,link,inserted_link,NaN
2888,N204,LRP035b,536.0,33724.0,91.4812216,24.2626944,bridge,Box culvert,A
2889,N204,LRP036,27.0,34260.0,91.4778604,24.2665556,link,Km post missing,
2890,N204,LRP036a,134.0,34287.0,91.4776938,24.2667493,bridge,Box culvert,A
2891,N204,LRPE,-34421.0,34421.0,91.4771382,24.2673882,sourcesink,Road End intersecting N2 at Shaistagonj Round About.,
2892,N207,LRPS,226.0,0.0,91.51025,24.2948608,link,Road start from N2 at Mirpur.,
2893,N207,LRPSa,231.0,226.0,91.5120833,24.2964163,bridge,Pipe culvert,A
2894,N207,LRP_inserted,0.0,0.0,91.51280555,24.29699965,link,inserted_link,NaN
2895,N207,LRPSb,543.0,457.0,91.5135278,24.297583,bridge,Bridge Start,A
2896,N207,LRP001,515.0,1000.0,91.5188049,24.2967774,link,Km post missing,
2897,N207,LRP001a,485.0,1515.0,91.5238049,24.2958608,bridge,Bridge start,A
2898,N207,LRP002,893.0,2000.0,91.528416,24.2951108,link,Km post missing,
2899,N207,LRP002a,97.0,2893.0,91.5370552,24.2936663,bridge,Bridge start,A
2900,N207,LRP002c,873.0,2990.0,91.5379163,24.2935274,link,"Z2008 ,Nutan Bazar-Chunarughar road",
2901,N207,LRP003a,137.0,3863.0,91.5463886,24.2929719,bridge,Bridge start,A
2902,N207,LRP004,2600.0,4000.0,91.5479163,24.2927497,link,Km post missing,
2903,N207,LRP006a,400.0,6600.0,91.5713049,24.2895274,bridge,Pipe culvert,A
2904,N207,LRP007,1132.0,7000.0,91.5747771,24.2916663,link,Km post missing,
2905,N207,LRP008a,682.0,8132.0,91.5846663,24.2949441,bridge,Box Culvert,A
2906,N207,LRP_inserted,0.0,0.0,91.5874163,24.2946941,link,inserted_link,NaN
2907,N207,LRP008b,186.0,8814.0,91.5901663,24.2944441,bridge,Box Culvert,A
2908,N207,LRP009,75.0,9000.0,91.592083,24.2944163,link,Km post missing,
2909,N207,LRP009a,192.0,9075.0,91.592833,24.2944719,bridge,Box Culvert,A
2910,N207,LRP_inserted,0.0,0.0,91.5936802,24.2947219,link,inserted_link,NaN
2911,N207,LRP009b,160.0,9267.0,91.5945274,24.2949719,bridge,Box Culvert,A
2912,N207,LRP_inserted,0.0,0.0,91.5960274,24.29554135,link,inserted_link,NaN
2913,N207,LRP009c,573.0,9427.0,91.5975274,24.2961108,bridge,Box Culvert,A
2914,N207,LRP010,211.0,10000.0,91.6011944,24.2964441,link,Km post missing,
2915,N207,LRP010a,789.0,10211.0,91.6028889,24.2957774,bridge,Box Culvert,A
2916,N207,LRP011,1480.0,11000.0,91.6091389,24.2920552,link,Km post missing,
2917,N207,LRP012a,370.0,12480.0,91.6223882,24.2932774,bridge,Box Culvert,A
2918,N207,LRP013,1830.0,12850.0,91.6238327,24.2947774,link,Srimongal 12 km,
2919,N207,LRP014a,170.0,14680.0,91.639083,24.299333,bridge,Box Culvert,A
2920,N207,LRP015,2325.0,14850.0,91.6418886,24.3000556,link,Srimongal  10 km,
2921,N207,LRP017a,495.0,17175.0,91.6646111,24.3016389,bridge,Box Culvert,A
2922,N207,LRP_inserted,0.0,0.0,91.66699965000001,24.302097250000003,link,inserted_link,NaN
2923,N207,LRP017b,185.0,17670.0,91.6693882,24.3025556,bridge,Box Culvert,A
2924,N207,LRP018,309.0,17855.0,91.671166,24.3029167,link,Srimongal 7 km,
2925,N207,LRP018a,636.0,18164.0,91.6740827,24.3035,bridge,Bridge start,A
2926,N207,LRP_inserted,0.0,0.0,91.67701325,24.30408335,link,inserted_link,NaN
2927,N207,LRP018c,10.0,18800.0,91.6799438,24.3046667,bridge,Box Culvert,A
2928,N207,LRP019,120.0,18810.0,91.6802771,24.3047778,link,Srimongal 6 km,
2929,N207,LRP019a,910.0,18930.0,91.6813882,24.305,bridge,Bridge start,A
2930,N207,LRP020,48.0,19840.0,91.6901663,24.3030278,link,Srimongal 5 km,
2931,N207,LRP020a,321.0,19888.0,91.690583,24.3029167,bridge,Box Culvert,A
2932,N207,LRP_inserted,0.0,0.0,91.6921108,24.3025278,link,inserted_link,NaN
2933,N207,LRP020b,641.0,20209.0,91.6936386,24.3021389,bridge,Box Culvert,A
2934,N207,LRP021,536.0,20850.0,91.7000278,24.3019444,link,Srimongal 4 km,
2935,N207,LRP021a,459.0,21386.0,91.7052222,24.3018611,bridge,Box Culvert,A
2936,N207,LRP022,921.0,21845.0,91.7096944,24.3016944,link,Srimongal 3 km,
2937,N207,LRP022a,79.0,22766.0,91.7185271,24.3025556,bridge,Bridge start,A
2938,N207,LRP023,969.0,22845.0,91.719166,24.3030278,link,Srimongal 2 km,
2939,N207,LRP023a,41.0,23814.0,91.7265827,24.3084167,bridge,Box Culvert,A
2940,N207,LRP024,1107.0,23855.0,91.7270549,24.3085278,link,Srimongal 1 km,
2941,N207,LRP025a,284.0,24962.0,91.7338052,24.3146944,bridge,Box culvert,A
2942,N207,LRP_inserted,0.0,0.0,91.7343052,24.315874649999998,link,inserted_link,NaN
2943,N207,LRP025b,237.0,25246.0,91.7348052,24.3170549,bridge,Box Culvert,A
2944,N207,LRP_inserted,0.0,0.0,91.7350969,24.31808265,link,inserted_link,NaN
2945,N207,LRP025c,218.0,25483.0,91.7353886,24.3191104,bridge,Box Culvert,A
2946,N207,LRP_inserted,0.0,0.0,91.73563859999999,24.320041,link,inserted_link,NaN
2947,N207,LRP025d,154.0,25701.0,91.7358886,24.3209716,bridge,Box Culvert,A
2948,N207,LRP026,131.0,25855.0,91.7363608,24.3224993,link,Sylhet 80 km,
2949,N207,LRP026a,576.0,25986.0,91.7365552,24.3236104,bridge,Box Culvert,A
2950,N207,LRP_inserted,0.0,0.0,91.73713855,24.3261243,link,inserted_link,NaN
2951,N207,LRP026b,293.0,26562.0,91.7377219,24.3286382,bridge,Box Culvert,A
2952,N207,LRP027,41.0,26855.0,91.7383886,24.3311938,link,Sylhet 79 km,
2953,N207,LRP027a,347.0,26896.0,91.7384997,24.3315271,bridge,Box Culvert,A
2954,N207,LRP_inserted,0.0,0.0,91.7391247,24.33295785,link,inserted_link,NaN
2955,N207,LRP027b,499.0,27243.0,91.7397497,24.3343886,bridge,Box Culvert,A
2956,N207,LRP_inserted,0.0,0.0,91.7403608,24.3365136,link,inserted_link,NaN
2957,N207,LRP027c,118.0,27742.0,91.7409719,24.3386386,bridge,Bridge start,A
2958,N207,LRP028,264.0,27860.0,91.741333,24.3397219,link,Sylhet 78 km,
2959,N207,LRP028a,398.0,28124.0,91.7425552,24.3417497,bridge,Box Culvert,A
2960,N207,LRP_inserted,0.0,0.0,91.74352745,24.34331915,link,inserted_link,NaN
2961,N207,LRP028b,343.0,28522.0,91.7444997,24.3448886,bridge,Box Culvert,A
2962,N207,LRP029,364.0,28865.0,91.7457219,24.3478608,link,Sylhet 77 km,
2963,N207,LRP029a,172.0,29229.0,91.7469163,24.3509444,bridge,Box Culvert,A
2964,N207,LRP_inserted,0.0,0.0,91.74715244999999,24.35166665,link,inserted_link,NaN
2965,N207,LRP029b,299.0,29401.0,91.7473886,24.3523889,bridge,Box Culvert,A
2966,N207,LRP_inserted,0.0,0.0,91.74772189999999,24.35369445,link,inserted_link,NaN
2967,N207,LRP029c,160.0,29700.0,91.7480552,24.355,bridge,Box Culvert,A
2968,N207,LRP030,132.0,29860.0,91.7483608,24.3564167,link,Sylhet 76 km,
2969,N207,LRP030a,308.0,29992.0,91.7484997,24.3569444,bridge,Box Culvert,A
2970,N207,LRP_inserted,0.0,0.0,91.74890245,24.356791649999998,link,inserted_link,NaN
2971,N207,LRP030b,533.0,30300.0,91.7493052,24.3566389,bridge,Box Culvert,A
2972,N207,LRP_inserted,0.0,0.0,91.74947704491072,24.36075009080357,link,inserted_link,NaN
2973,N207,LRP030c,27.0,30833.0,91.74964888982144,24.364861281607144,bridge,Box Culvert,A
2974,N207,LRP031,550.0,30860.0,91.7496663,24.3652778,link,Sylhet 75 km,
2975,N207,LRP031a,420.0,31410.0,91.7498608,24.3702493,bridge,Box Culvert,A
2976,N207,LRP032,594.9999999999964,31830.0,91.7500556,24.3739716,link,Sylhet 74 km,
2977,N207,LRP032a,260.0000000000073,32424.999999999996,91.7506389,24.3792216,bridge,Box Culvert,A
2978,N207,LRP_inserted,0.0,0.0,91.7508889,24.380346600000003,link,inserted_link,NaN
2979,N207,LRP032b,119.99999999999636,32685.000000000004,91.7511389,24.3814716,bridge,Box Culvert,A
2980,N207,LRP033,135.0,32805.0,91.7513889,24.3824716,link,Sylhet 73 km,
2981,N207,LRP033a,381.0,32940.0,91.75181040872091,24.383576323837207,bridge,Box Culvert,A
2982,N207,LRP_inserted,0.0,0.0,91.75240520436046,24.385135211918602,link,inserted_link,NaN
2983,N207,LRP033b,484.0,33321.0,91.753,24.3866941,bridge,Box Culvert,A
2984,N207,LRP034,252.0,33805.0,91.7539167,24.3909997,link,Sylhet 72 km,
2985,N207,LRP034a,838.0,34057.0,91.7542222,24.3931663,bridge,Box Culvert,A
2986,N207,LRP035,762.0,34895.0,91.75475,24.4007778,link,Sylhet 71 km,
2987,N207,LRP035a,238.0,35657.0,91.7547222,24.4075833,bridge,Box Culvert,A
2988,N207,LRP036,315.0,35895.0,91.7550278,24.4098056,link,Sylhet 70 km,
2989,N207,LRP036a,685.0,36210.0,91.7556389,24.4125,bridge,Box Culvert,A
2990,N207,LRP037,88.0,36895.0,91.7573056,24.4184993,link,Sylhet 69 km,
2991,N207,LRP037a,329.0,36983.0,91.7575,24.4192216,bridge,Box Culvert,A
2992,N207,LRP_inserted,0.0,0.0,91.7579028,24.42062435,link,inserted_link,NaN
2993,N207,LRP037b,465.0,37312.0,91.7583056,24.4220271,bridge,Box Culvert,A
2994,N207,LRP_inserted,0.0,0.0,91.75856945000001,24.42406875,link,inserted_link,NaN
2995,N207,LRP037c,148.0,37777.0,91.7588333,24.4261104,bridge,Box Culvert,A
2996,N207,LRP038,644.0,37925.0,91.759,24.4276104,link,Sylhet 68 km,
2997,N207,LRP038a,250.0,38569.0,91.7601389,24.433166,bridge,Box Culvert,A
2998,N207,LRP_inserted,0.0,0.0,91.7605278,24.434221700000002,link,inserted_link,NaN
2999,N207,LRP038b,106.0,38819.0,91.7609167,24.4352774,bridge,Box Culvert,A
3000,N207,LRP039,234.0,38925.0,91.7612222,24.4361941,link,Sylhet 67 km,
3001,N207,LRP039a,547.0,39159.0,91.7619167,24.4381941,bridge,Box Culvert,A
3002,N207,LRP_inserted,0.0,0.0,91.76159725,24.4405552,link,inserted_link,NaN
3003,N207,LRP039b,219.0,39706.0,91.7612778,24.4429163,bridge,Box Culvert,A
3004,N207,LRP040,327.0,39925.0,91.7614167,24.4450274,link,Sylhet 66 km,
3005,N207,LRP040a,264.0,40252.0,91.7616111,24.4478886,bridge,Box Culvert,A
3006,N207,LRP_inserted,0.0,0.0,91.76173610000001,24.4490415,link,inserted_link,NaN
3007,N207,LRP040b,409.0,40516.0,91.7618611,24.4501944,bridge,Box Culvert,A
3008,N207,LRP041,132.0,40925.0,91.7623333,24.4538611,link,Sylhet 65 km,
3009,N207,LRP041a,527.0,41057.0,91.7624722,24.4550278,bridge,Box Culvert,A
3010,N207,LRP_inserted,0.0,0.0,91.76287500000001,24.4573611,link,inserted_link,NaN
3011,N207,LRP041b,331.0,41584.0,91.7632778,24.4596944,bridge,Box Culvert,A
3012,N207,LRP042,952.0,41915.0,91.7640278,24.4626389,link,Sylhet 64 km,
3013,N207,LRP042a,38.0,42867.0,91.7656667,24.4693882,bridge,Box Culvert,A
3014,N207,LRP043,240.0,42905.0,91.7654722,24.4713604,link,Sylhet 63 km,
3015,N207,LRP043b,760.0,43145.0,91.7654722,24.4734716,bridge,Bridge start,A
3016,N207,LRP044,3705.0,43905.0,91.76414726034858,24.479835212200435,link,Km  post missing,
3017,N207,LRP047a,330.0,47610.0,91.7432219,24.4967497,bridge,Box Culvert,A
3018,N207,LRP048,51.0,47940.0,91.7427219,24.4972774,link,Sylhet 58 km,
3019,N207,LRP048a,472.0,47991.0,91.7396108,24.4972774,bridge,Box Culvert,A
3020,N207,LRP_inserted,0.0,0.0,91.7375691,24.4980413,link,inserted_link,NaN
3021,N207,LRP048b,497.0,48463.0,91.7355274,24.4988052,bridge,Box Culvert,A
3022,N207,LRP049,2461.0,48960.0,91.7360274,24.5030278,link,Sylhet 57 km,
3023,N207,LRP051a,449.0,51421.0,91.7301382,24.5185549,bridge,Box Culvert,A
3024,N207,LRP_inserted,0.0,0.0,91.73051319999999,24.52049935,link,inserted_link,NaN
3025,N207,LRP051b,25.0,51870.0,91.7308882,24.5224438,bridge,Box Culvert,A
3026,N207,LRP052,294.0,51895.0,91.730916,24.5226104,link,Km post broken,
3027,N207,LRP052a,706.0,52189.0,91.7320271,24.5249993,bridge,Box Culvert,A
3028,N207,LRP053,494.0,52895.0,91.7341386,24.5307771,link,Sylhet 53 km,
3029,N207,LRP053a,496.0,53389.0,91.733583,24.5348886,bridge,Box Culvert,A
3030,N207,LRP054,1569.0,53885.0,91.7317771,24.5390274,link,Sylhet 52 km,
3031,N207,LRP055a,401.0,55454.0,91.7286104,24.5524444,bridge,Box Culvert,A
3032,N207,LRP056,705.0,55855.0,91.7274993,24.5558611,link,Sylhet 50 km,
3033,N207,LRP056a,295.0,56560.0,91.7236382,24.5609444,bridge,Bridge start,A
3034,N207,LRP057,242.0,56855.0,91.7225549,24.5636667,link,Sylhet 49 km,
3035,N207,LRP057a,678.0,57097.0,91.7222771,24.5657222,bridge,Box Culvert,A
3036,N207,LRP058,2544.0,57775.0,91.7228327,24.5717216,link,Sylhet 48 km,
3037,N207,LRP060a,411.0,60319.0,91.7049444,24.577916,bridge,Box Culvert,A
3038,N207,LRP061,399.0,60730.0,91.7009167,24.578166,link,Sylhet 45 km,
3039,N207,LRP061a,422.0,61129.0,91.6972774,24.5770549,bridge,Box Culvert,A
3040,N207,LRP_inserted,0.0,0.0,91.69526354999999,24.576679900000002,link,inserted_link,NaN
3041,N207,LRP061b,164.0,61551.0,91.6932497,24.5763049,bridge,Bridge start,A
3042,N207,LRP062,307.0,61715.0,91.6918608,24.5761382,link,Sylhet 44 km,
3043,N207,LRP062a,703.0,62022.0,91.6888886,24.576666,bridge,Box Culvert,A
3044,N207,LRP063,197.0,62725.0,91.6871108,24.5821104,link,Sylhet 43 km,
3045,N207,LRP063a,753.0,62922.0,91.6868052,24.5837774,bridge,Bridge start,A
3046,N207,LRP064,357.0,63675.0,91.6839441,24.5894997,link,Sylhet 42 km,
3047,N207,LRP064a,662.9999999999927,64032.0,91.6817216,24.5918052,bridge,Bridge start,A
3048,N207,LRP_inserted,0.0,0.0,91.68134660000001,24.594777450000002,link,inserted_link,NaN
3049,N207,LRP064c,20.000000000007276,64694.99999999999,91.6809716,24.5977497,bridge,Box Culvert,A
3050,N207,LRP065,1376.0,64715.0,91.6809716,24.598083,link,Sylhet 41 km,
3051,N207,LRP066a,594.0,66091.0,91.6780271,24.6095556,bridge,Box Culvert,A
3052,N207,LRP067,1300.0,66685.0,91.6772216,24.6150556,link,Sylhet 39 km,
3053,N207,LRPE,-67985.0,67985.0,91.6775271,24.6263327,sourcesink,Road end with N2 at Mukti joddha Chattor Sherpur.,
3054,N208,LRPS,1305.0,0.0,91.7655556,24.4713604,link,Road Start from N207 infront of RHD,
3055,N208,LRP001a,515.0,1305.0,91.7758049,24.4756382,bridge,Box culvert,A
3056,N208,LRP_inserted,0.0,0.0,91.77576325,24.4756799,link,inserted_link,NaN
3057,N208,LRP001b,180.0,1820.0,91.7757216,24.4757216,bridge,Box Culvert,A
3058,N208,LRP002,509.0,2000.0,91.7777216,24.4809716,link,Km post missing,
3059,N208,LRP002a,491.0,2509.0,91.7766382,24.4852497,bridge,Bridge start,A
3060,N208,LRP003,500.0,3000.0,91.7751104,24.489333,link,Km post missing,
3061,N208,LRP003b,500.0,3500.0,91.7742216,24.4936941,bridge,Bridge start,A
3062,N208,LRP004,613.0,4000.0,91.7734993,24.4978886,link,Km post missing,
3063,N208,LRP004a,387.0,4613.0,91.7786382,24.5006389,bridge,Box culvert,A
3064,N208,LRP005,383.0,5000.0,91.7823327,24.5017778,link,Km post missing,
3065,N208,LRP005a,473.0,5383.0,91.7859441,24.5028056,bridge,Box culvert,A
3066,N208,LRP_inserted,0.0,0.0,91.788208,24.50320835,link,inserted_link,NaN
3067,N208,LRP005b,29.0,5856.0,91.7904719,24.5036111,bridge,Box culvert,A
3068,N208,LRP006,644.0,5885.0,91.7907774,24.5036389,link,Information missing,
3069,N208,LRP006a,356.0,6529.0,91.7970274,24.5031944,bridge,Box culvert,A
3070,N208,LRP007,59.0,6885.0,91.8006111,24.5028056,link,Km post missing,
3071,N208,LRP007a,56.0,6944.0,91.8011667,24.5027222,bridge,Box culvert,A
3072,N208,LRP_inserted,0.0,0.0,91.80144444999999,24.502708300000002,link,inserted_link,NaN
3073,N208,LRP007b,885.0,7000.0,91.8017222,24.5026944,bridge,Box culvert,A
3074,N208,LRP008,700.0,7885.0,91.8103611,24.5015556,link,Km post missing,
3075,N208,LRP008a,300.0,8585.0,91.8167216,24.5007778,bridge,Box culvert,A
3076,N208,LRP009,538.0,8885.0,91.8195271,24.5018333,link,Km post missing,
3077,N208,LRP009a,412.0,9423.0,91.8243327,24.50375,bridge,Bridge start,A
3078,N208,LRP010,99.0,9835.0,91.8280271,24.50525,link,Information missing,
3079,N208,LRP010a,339.0,9934.0,91.828916,24.5055278,bridge,Box culvert,A
3080,N208,LRP_inserted,0.0,0.0,91.83049935,24.506083349999997,link,inserted_link,NaN
3081,N208,LRP010b,562.0,10273.0,91.8320827,24.5066389,bridge,Box culvert,A
3082,N208,LRP011,634.0,10835.0,91.836833,24.5093333,link,Km post missing,
3083,N208,LRP011a,169.0,11469.0,91.841833,24.5126667,bridge,Box culvert,A
3084,N208,LRP_inserted,0.0,0.0,91.84251355,24.51306945,link,inserted_link,NaN
3085,N208,LRP011b,162.0,11638.0,91.8431941,24.5134722,bridge,Box culvert,A
3086,N208,LRP012,366.0,11800.0,91.8444719,24.51425,link,Information missing,
3087,N208,LRP012a,634.0,12166.0,91.8474997,24.5160278,bridge,Box culvert,A
3088,N208,LRP013,18.0,12800.0,91.8535,24.5176382,link,Km post missing,
3089,N208,LRP013a,643.0,12818.0,91.8536389,24.517666,bridge,Box culvert,A
3090,N208,LRP013b,9.0,13461.0,91.8599722,24.5179438,link,"R281,Rajnagar-Charkhai road",
3091,N208,LRP013c,330.0,13470.0,91.8599722,24.5179716,bridge,Box Culvert,A
3092,N208,LRP014,462.0,13800.0,91.8619167,24.5204438,link,Km post missing,
3093,N208,LRP014a,203.0,14262.0,91.8640833,24.5240827,bridge,Box culvert,A
3094,N208,LRP015,144.0,14465.0,91.865,24.525666,link,Sylhet 48 km,
3095,N208,LRP015a,856.0,14609.0,91.8656667,24.5268049,bridge,Box culvert,A
3096,N208,LRP016,60.0,15465.0,91.869166,24.5337497,link,Sylhet 47 km,
3097,N208,LRP016a,172.0,15525.0,91.8692493,24.5342497,bridge,Box culvert,A
3098,N208,LRP_inserted,0.0,0.0,91.86942985,24.535013550000002,link,inserted_link,NaN
3099,N208,LRP016b,768.0,15697.0,91.8696104,24.5357774,bridge,Box culvert,A
3100,N208,LRP017,81.0,16465.0,91.8741382,24.5410552,link,Sylhet 46 km,
3101,N208,LRP017a,408.0,16546.0,91.874666,24.541583,bridge,Box culvert,A
3102,N208,LRP_inserted,0.0,0.0,91.8758882,24.54299965,link,inserted_link,NaN
3103,N208,LRP017b,511.0,16954.0,91.8771104,24.5444163,bridge,Box culvert,A
3104,N208,LRP018,425.0,17465.0,91.8796104,24.5484441,link,Sylhet 45 km,
3105,N208,LRP018a,575.0,17890.0,91.8809716,24.552,bridge,Box culvert,A
3106,N208,LRP019,86.0,18465.0,91.8820827,24.5570833,link,Sylhet 44 km,
3107,N208,LRP019a,914.0,18551.0,91.8821938,24.5578056,bridge,Bridge start,A
3108,N208,LRP020,295.0,19465.0,91.8848608,24.5656944,link,Sylhet 43 km,
3109,N208,LRP020a,504.0,19760.0,91.8859441,24.5681382,bridge,Bridge start,A
3110,N208,LRP_inserted,0.0,0.0,91.8871941,24.57006875,link,inserted_link,NaN
3111,N208,LRP020c,144.0,20264.0,91.8884441,24.5719993,bridge,Box culvert,A
3112,N208,LRP_inserted,0.0,0.0,91.88865245,24.57258265,link,inserted_link,NaN
3113,N208,LRP020d,57.0,20408.0,91.8888608,24.573166,bridge,Box culvert,A
3114,N208,LRP021,175.0,20465.0,91.88910648965518,24.5738621125,link,Sylhet 42 km,
3115,N208,LRP021a,254.0,20640.0,91.8898608,24.5759993,bridge,Box culvert,A
3116,N208,LRP_inserted,0.0,0.0,91.8902497,24.5766521,link,inserted_link,NaN
3117,N208,LRP021b,571.0,20894.0,91.8906386,24.5773049,bridge,Box Culvert,A
3118,N208,LRP022,35.0,21465.0,91.8931941,24.5818604,link,Sylhet 41 km,
3119,N208,LRP022a,733.0,21500.0,91.8932497,24.5819993,bridge,Box culvert,A
3120,N208,LRP_inserted,0.0,0.0,91.89404135000001,24.585221699999998,link,inserted_link,NaN
3121,N208,LRP022b,178.0,22233.0,91.894833,24.5884441,bridge,Box culvert,A
3122,N208,LRP_inserted,0.0,0.0,91.8952219,24.58916635,link,inserted_link,NaN
3123,N208,LRP022c,54.0,22411.0,91.8956108,24.5898886,bridge,Box Culvert,A
3124,N208,LRP023,344.0,22465.0,91.8960552,24.5902774,link,Sylhet 40 km,
3125,N208,LRP023a,334.0,22809.0,91.8979997,24.5930552,bridge,Box culvert,A
3126,N208,LRP_inserted,0.0,0.0,91.89829135,24.594430199999998,link,inserted_link,NaN
3127,N208,LRP023b,132.0,23143.0,91.898583,24.5958052,bridge,Box culvert,A
3128,N208,LRP_inserted,0.0,0.0,91.8987219,24.596208,link,inserted_link,NaN
3129,N208,LRP023c,177.0,23275.0,91.8988608,24.5966108,bridge,Box culvert,A
3130,N208,LRP_inserted,0.0,0.0,91.89905525,24.5973747,link,inserted_link,NaN
3131,N208,LRP023d,13.0,23452.0,91.8992497,24.5981386,bridge,Box Culvert,A
3132,N208,LRP024,322.0,23465.0,91.899333,24.5983886,link,Sylhet 39 km,
3133,N208,LRP024a,421.0,23787.0,91.9003333,24.6011389,bridge,Box culvert,A
3134,N208,LRP_inserted,0.0,0.0,91.90112500000001,24.60284725,link,inserted_link,NaN
3135,N208,LRP024b,257.0,24208.0,91.9019167,24.6045556,bridge,Box culvert,A
3136,N208,LRP025,150.0,24465.0,91.9029722,24.6067222,link,Sylhet 38 km,
3137,N208,LRP025a,441.0,24615.0,91.9035,24.6079722,bridge,Box culvert,A
3138,N208,LRP_inserted,0.0,0.0,91.90420835,24.609805549999997,link,inserted_link,NaN
3139,N208,LRP025b,207.0,25056.0,91.9049167,24.6116389,bridge,Bridge start,A
3140,N208,LRP_inserted,0.0,0.0,91.9052639,24.61247225,link,inserted_link,NaN
3141,N208,LRP025d,182.0,25263.0,91.9056111,24.6133056,bridge,Box culvert,A
